Utility,Food,Money,Health,Energy,Time Available,Buy Food,Work,Sleep,Socialize,
3.964519,11.5625,3,4.557396,6.249869,0.25,1,0,0,0,
4.039617,12.5,2,4.544364,6.199869,0,1,0,0,0,
4.031718,12.4375,2,4.531266,6.149869,0.25,0,1,0,0,
4.02377,12.375,3,4.518103,6.099869,-1.5,0,1,0,0,
4.015775,12.3125,3,4.504872,6.049869,-1.25,0,1,0,0,
4.007729,12.25,3,4.491573,5.999868,-1,0,1,0,0,
3.999633,12.1875,3,4.478204,5.949868,-0.75,0,1,0,0,
3.991486,12.125,3,4.464765,5.899868,-0.5,0,1,0,0,
3.983287,12.0625,3,4.451254,5.849868,-0.25,0,1,0,0,
3.975036,12,3,4.43767,5.799868,0,0,1,0,0,
3.966732,11.9375,3,4.424012,5.749867,0.25,1,0,0,0,
4.039225,12.875,2,4.410277,5.699867,0,1,0,0,0,
4.031222,12.8125,2,4.396466,5.649867,0.25,0,0,0,1,
4.067793,12.75,2,4.582577,5.599867,-1.5,0,0,0,1,
4.059826,12.6875,2,4.568608,5.549867,-1.25,0,0,0,1,
4.051807,12.625,2,4.554558,5.499866,-1,0,0,0,1,
4.043737,12.5625,2,4.540425,5.449866,-0.75,0,0,0,1,
4.035613,12.5,2,4.526208,5.399866,-0.5,0,0,0,1,
4.027436,12.4375,2,4.511905,5.349866,-0.25,0,0,0,1,
4.019203,12.375,2,4.497515,5.299866,0,0,0,0,1,
4.010916,12.3125,2,4.483036,5.249866,0.25,0,1,0,0,
4.002571,12.25,3,4.468466,5.199865,-1.5,0,1,0,0,
3.994169,12.1875,3,4.453804,5.149865,-1.25,0,1,0,0,
3.985709,12.125,3,4.439047,5.099865,-1,0,1,0,0,
3.97719,12.0625,3,4.424195,5.049865,-0.75,0,1,0,0,
3.96861,12,3,4.409244,4.999865,-0.5,0,1,0,0,
3.959969,11.9375,3,4.394193,4.949864,-0.25,0,1,0,0,
3.951265,11.875,3,4.37904,4.899864,0,0,1,0,0,
3.942498,11.8125,3,4.363783,4.849864,0.25,1,0,0,0,
4.015344,12.75,2,4.34842,4.799864,0,1,0,0,0,
4.006866,12.6875,2,4.332949,4.749864,0.25,0,1,0,0,
3.998324,12.625,3,4.317366,4.699863,-1.5,0,1,0,0,
3.989719,12.5625,3,4.30167,4.649863,-1.25,0,1,0,0,
3.98105,12.5,3,4.285859,4.599863,-1,0,1,0,0,
3.972313,12.4375,3,4.269929,4.549863,-0.75,0,1,0,0,
3.96351,12.375,3,4.253879,4.499863,-0.5,0,1,0,0,
3.954637,12.3125,3,4.237705,4.449862,-0.25,0,1,0,0,
3.945694,12.25,3,4.221405,4.399862,0,0,1,0,0,
3.936679,12.1875,3,4.204976,4.349862,0.25,1,0,0,0,
4.006841,13.125,2,4.188415,4.299862,0,1,0,0,0,
3.998073,13.0625,2,4.171718,4.249862,0.25,0,1,0,0,
3.989233,13,3,4.154883,4.199862,-1.5,0,1,0,0,
3.98032,12.9375,3,4.137906,4.149861,-1.25,0,1,0,0,
3.971331,12.875,3,4.120784,4.099861,-1,0,1,0,0,
3.962265,12.8125,3,4.103514,4.049861,-0.75,0,1,0,0,
3.95312,12.75,3,4.08609,3.999861,-0.5,0,1,0,0,
3.943894,12.6875,3,4.068511,3.949861,-0.25,0,1,0,0,
3.934586,12.625,3,4.050772,3.899861,0,0,1,0,0,
3.925194,12.5625,3,4.032867,3.849861,0.25,1,0,0,0,
3.992676,13.5,2,4.014795,3.799861,0,1,0,0,0,
3.983481,13.4375,2,3.996549,3.749861,0.25,0,0,0,1,
4.02325,13.375,2,4.178125,3.699861,-1.5,0,0,0,1,
4.014103,13.3125,2,4.159519,3.649861,-1.25,0,0,0,1,
4.004869,13.25,2,4.140725,3.599861,-1,0,0,0,1,
3.995544,13.1875,2,4.121738,3.549861,-0.75,0,0,0,1,
3.986128,13.125,2,4.102553,3.499861,-0.5,0,0,0,1,
3.976618,13.0625,2,4.083164,3.449862,-0.25,0,0,0,1,
3.96701,13,2,4.063564,3.399862,0,0,0,0,1,
3.957302,12.9375,2,4.043748,3.349862,0.25,1,0,0,0,
4.022293,13.875,1,4.02371,3.299862,0,1,0,0,0,
4.012728,13.8125,1,4.003442,3.249862,0.25,0,0,1,0,
4.276546,13.75,1,5.23573,11.19986,-7.5,0,0,1,0,
4.270178,13.6875,1,5.226256,11.14986,-7.25,0,0,1,0,
4.263783,13.625,1,5.216762,11.09986,-7,0,0,1,0,
4.25736,13.5625,1,5.207247,11.04986,-6.75,0,0,1,0,
4.250908,13.5,1,5.197711,10.99986,-6.5,0,0,1,0,
4.244428,13.4375,1,5.188155,10.94986,-6.25,0,0,1,0,
4.237918,13.375,1,5.178578,10.89986,-6,0,0,1,0,
4.231379,13.3125,1,5.168981,10.84986,-5.75,0,0,1,0,
4.22481,13.25,1,5.159361,10.79986,-5.5,0,0,1,0,
4.218212,13.1875,1,5.149721,10.74986,-5.25,0,0,1,0,
4.211583,13.125,1,5.140059,10.69986,-5,0,0,1,0,
4.204924,13.0625,1,5.130374,10.64986,-4.75,0,0,1,0,
4.198234,13,1,5.120668,10.59986,-4.5,0,0,1,0,
4.191514,12.9375,1,5.11094,10.54986,-4.25,0,0,1,0,
4.184761,12.875,1,5.101189,10.49986,-4,0,0,1,0,
4.177977,12.8125,1,5.091415,10.44986,-3.75,0,0,1,0,
4.171161,12.75,1,5.081619,10.39986,-3.5,0,0,1,0,
4.164313,12.6875,1,5.0718,10.34986,-3.25,0,0,1,0,
4.157432,12.625,1,5.061957,10.29986,-3,0,0,1,0,
4.150518,12.5625,1,5.052091,10.24986,-2.75,0,0,1,0,
4.143571,12.5,1,5.042201,10.19986,-2.5,0,0,1,0,
4.13659,12.4375,1,5.032286,10.14986,-2.25,0,0,1,0,
4.129576,12.375,1,5.022347,10.09986,-2,0,0,1,0,
4.122527,12.3125,1,5.012385,10.04986,-1.75,0,0,1,0,
4.115443,12.25,1,5.002397,9.999857,-1.5,0,0,1,0,
4.108324,12.1875,1,4.992384,9.949857,-1.25,0,0,1,0,
4.101171,12.125,1,4.982347,9.899857,-1,0,0,1,0,
4.093981,12.0625,1,4.972283,9.849856,-0.75,0,0,1,0,
4.086755,12,1,4.962193,9.799856,-0.5,0,0,1,0,
4.079492,11.9375,1,4.952078,9.749856,-0.25,0,0,1,0,
4.072193,11.875,1,4.941936,9.699856,0,0,0,1,0,
4.064856,11.8125,1,4.931768,9.649856,0.25,0,1,0,0,
4.057482,11.75,2,4.921574,9.599855,-1.5,0,1,0,0,
4.050069,11.6875,2,4.911351,9.549855,-1.25,0,1,0,0,
4.042618,11.625,2,4.901102,9.499855,-1,0,1,0,0,
4.035128,11.5625,2,4.890824,9.449855,-0.75,0,1,0,0,
4.027598,11.5,2,4.880519,9.399855,-0.5,0,1,0,0,
4.02003,11.4375,2,4.870186,9.349854,-0.25,0,1,0,0,
4.01242,11.375,2,4.859823,9.299854,0,0,1,0,0,
4.00477,11.3125,2,4.849432,9.249854,0.25,0,0,0,1,
4.037578,11.25,2,5.039012,9.199854,-1.5,0,0,0,1,
4.029931,11.1875,2,5.028563,9.149854,-1.25,0,0,0,1,
4.022243,11.125,2,5.018083,9.099854,-1,0,0,0,1,
4.014513,11.0625,2,5.007573,9.049853,-0.75,0,0,0,1,
4.00674,11,2,4.997032,8.999853,-0.5,0,0,0,1,
3.998924,10.9375,2,4.986461,8.949853,-0.25,0,0,0,1,
3.991065,10.875,2,4.975859,8.899853,0,0,0,0,1,
3.983161,10.8125,2,4.965224,8.849853,0.25,1,0,0,0,
4.064161,11.75,1,4.954558,8.799852,0,1,0,0,0,
4.056666,11.6875,1,4.94386,8.749852,0.25,0,0,0,1,
4.088873,11.625,1,5.133129,8.699852,-1.5,0,0,0,1,
4.081383,11.5625,1,5.122365,8.649852,-1.25,0,0,0,1,
4.073853,11.5,1,5.111568,8.599852,-1,0,0,0,1,
4.066282,11.4375,1,5.100737,8.549851,-0.75,0,0,0,1,
4.058671,11.375,1,5.089871,8.499851,-0.5,0,0,0,1,
4.051017,11.3125,1,5.078972,8.449851,-0.25,0,0,0,1,
4.043322,11.25,1,5.068037,8.399851,0,0,0,0,1,
4.035583,11.1875,1,5.057066,8.349851,0.25,0,1,0,0,
4.027802,11.125,2,5.04606,8.29985,-1.5,0,1,0,0,
4.019978,11.0625,2,5.035017,8.24985,-1.25,0,1,0,0,
4.01211,11,2,5.023938,8.19985,-1,0,1,0,0,
4.004196,10.9375,2,5.012822,8.14985,-0.75,0,1,0,0,
3.996238,10.875,2,5.001667,8.09985,-0.5,0,1,0,0,
3.988234,10.8125,2,4.990475,8.04985,-0.25,0,1,0,0,
3.980184,10.75,2,4.979244,7.999849,0,0,1,0,0,
3.972087,10.6875,2,4.967975,7.949849,0.25,0,1,0,0,
3.963943,10.625,3,4.956665,7.899849,-1.5,0,1,0,0,
3.955751,10.5625,3,4.945315,7.849849,-1.25,0,1,0,0,
3.94751,10.5,3,4.933926,7.799849,-1,0,1,0,0,
3.93922,10.4375,3,4.922494,7.749848,-0.75,0,1,0,0,
3.930881,10.375,3,4.911022,7.699848,-0.5,0,1,0,0,
3.922491,10.3125,3,4.899507,7.649848,-0.25,0,1,0,0,
3.914051,10.25,3,4.887949,7.599848,0,0,1,0,0,
3.905558,10.1875,3,4.876348,7.549848,0.25,1,0,0,0,
3.991201,11.125,2,4.864703,7.499847,0,1,0,0,0,
3.983161,11.0625,2,4.853014,7.449847,0.25,1,0,0,0,
4.062086,12,1,4.84128,7.399847,0,1,0,0,0,
4.054428,11.9375,1,4.8295,7.349847,0.25,0,1,0,0,
4.046726,11.875,2,4.817674,7.299847,-1.5,0,1,0,0,
4.038982,11.8125,2,4.8058,7.249846,-1.25,0,1,0,0,
4.031193,11.75,2,4.79388,7.199846,-1,0,1,0,0,
4.02336,11.6875,2,4.781911,7.149846,-0.75,0,1,0,0,
4.015482,11.625,2,4.769893,7.099846,-0.5,0,1,0,0,
4.007558,11.5625,2,4.757825,7.049846,-0.25,0,1,0,0,
3.999588,11.5,2,4.745708,6.999846,0,0,1,0,0,
3.99157,11.4375,2,4.733539,6.949845,0.25,0,1,0,0,
3.983506,11.375,3,4.721318,6.899845,-1.5,0,1,0,0,
3.975394,11.3125,3,4.709045,6.849845,-1.25,0,1,0,0,
3.967232,11.25,3,4.696719,6.799845,-1,0,1,0,0,
3.959022,11.1875,3,4.684339,6.749845,-0.75,0,1,0,0,
3.950761,11.125,3,4.671903,6.699844,-0.5,0,1,0,0,
3.942451,11.0625,3,4.659412,6.649844,-0.25,0,1,0,0,
3.934088,11,3,4.646864,6.599844,0,0,1,0,0,
3.925674,10.9375,3,4.63426,6.549844,0.25,0,0,0,1,
3.959572,10.875,3,4.821597,6.499844,-1.5,0,0,0,1,
3.951166,10.8125,3,4.808874,6.449843,-1.25,0,0,0,1,
3.942707,10.75,3,4.796092,6.399843,-1,0,0,0,1,
3.934195,10.6875,3,4.783248,6.349843,-0.75,0,0,0,1,
3.925628,10.625,3,4.770343,6.299843,-0.5,0,0,0,1,
3.917006,10.5625,3,4.757374,6.249843,-0.25,0,0,0,1,
3.908328,10.5,3,4.744342,6.199842,0,0,0,0,1,
3.899593,10.4375,3,4.731244,6.149842,0.25,1,0,0,0,
3.98282,11.375,2,4.718081,6.099842,0,1,0,0,0,
3.974502,11.3125,2,4.704849,6.049842,0.25,1,0,0,0,
4.051289,12.25,1,4.69155,5.999842,0,1,0,0,0,
4.04332,12.1875,1,4.678182,5.949841,0.25,0,1,0,0,
4.035302,12.125,2,4.664742,5.899841,-1.5,0,1,0,0,
4.027234,12.0625,2,4.651231,5.849841,-1.25,0,1,0,0,
4.019114,12,2,4.637647,5.799841,-1,0,1,0,0,
4.010942,11.9375,2,4.623989,5.749841,-0.75,0,1,0,0,
4.002718,11.875,2,4.610255,5.699841,-0.5,0,1,0,0,
3.994441,11.8125,2,4.596444,5.64984,-0.25,0,1,0,0,
3.98611,11.75,2,4.582554,5.59984,0,0,1,0,0,
3.977724,11.6875,2,4.568585,5.54984,0.25,1,0,0,0,
4.051802,12.625,1,4.554535,5.49984,0,1,0,0,0,
4.043732,12.5625,1,4.540402,5.44984,0.25,0,0,1,0,
4.218599,12.5,1,5.435059,13.39984,-7.5,0,0,1,0,
4.211977,12.4375,1,5.42632,13.34984,-7.25,0,0,1,0,
4.205325,12.375,1,5.417567,13.29984,-7,0,0,1,0,
4.198643,12.3125,1,5.408801,13.24984,-6.75,0,0,1,0,
4.191928,12.25,1,5.40002,13.19984,-6.5,0,0,1,0,
4.185184,12.1875,1,5.391225,13.14984,-6.25,0,0,1,0,
4.178407,12.125,1,5.382415,13.09984,-6,0,0,1,0,
4.171598,12.0625,1,5.37359,13.04984,-5.75,0,0,1,0,
4.164757,12,1,5.364752,12.99984,-5.5,0,0,1,0,
4.157883,11.9375,1,5.355898,12.94984,-5.25,0,0,1,0,
4.150977,11.875,1,5.34703,12.89984,-5,0,0,1,0,
4.144037,11.8125,1,5.338146,12.84984,-4.75,0,0,1,0,
4.137063,11.75,1,5.329247,12.79984,-4.5,0,0,1,0,
4.130056,11.6875,1,5.320333,12.74984,-4.25,0,0,1,0,
4.123014,11.625,1,5.311403,12.69984,-4,0,0,1,0,
4.115938,11.5625,1,5.302459,12.64984,-3.75,0,0,1,0,
4.108826,11.5,1,5.293498,12.59984,-3.5,0,0,1,0,
4.10168,11.4375,1,5.284522,12.54984,-3.25,0,0,1,0,
4.094497,11.375,1,5.275529,12.49984,-3,0,0,1,0,
4.087278,11.3125,1,5.266521,12.44984,-2.75,0,0,1,0,
4.080023,11.25,1,5.257497,12.39984,-2.5,0,0,1,0,
4.072731,11.1875,1,5.248456,12.34984,-2.25,0,0,1,0,
4.065402,11.125,1,5.239399,12.29984,-2,0,0,1,0,
4.058035,11.0625,1,5.230326,12.24984,-1.75,0,0,1,0,
4.05063,11,1,5.221235,12.19983,-1.5,0,0,1,0,
4.043186,10.9375,1,5.212129,12.14983,-1.25,0,0,1,0,
4.035703,10.875,1,5.203005,12.09983,-1,0,0,1,0,
4.028181,10.8125,1,5.193864,12.04983,-0.75,0,0,1,0,
4.020619,10.75,1,5.184706,11.99983,-0.5,0,0,1,0,
4.013017,10.6875,1,5.17553,11.94983,-0.25,0,0,1,0,
4.005373,10.625,1,5.166337,11.89983,0,0,0,1,0,
3.99769,10.5625,1,5.157126,11.84983,0.25,0,0,0,1,
4.028079,10.5,1,5.347898,11.79983,-1.5,0,0,0,1,
4.020378,10.4375,1,5.338651,11.74983,-1.25,0,0,0,1,
4.012635,10.375,1,5.329387,11.69983,-1,0,0,0,1,
4.004849,10.3125,1,5.320104,11.64983,-0.75,0,0,0,1,
3.997021,10.25,1,5.310802,11.59983,-0.5,0,0,0,1,
3.989148,10.1875,1,5.301483,11.54983,-0.25,0,0,0,1,
3.981231,10.125,1,5.292144,11.49983,0,0,0,0,1,
3.973269,10.0625,1,5.282786,11.44983,0.25,0,1,0,0,
3.965262,10,2,5.27341,11.39983,-1.5,0,1,0,0,
3.957209,9.9375,2,5.264014,11.34983,-1.25,0,1,0,0,
3.94911,9.875,2,5.254599,11.29983,-1,0,1,0,0,
3.940964,9.8125,2,5.245164,11.24983,-0.75,0,1,0,0,
3.93277,9.75,2,5.23571,11.19983,-0.5,0,1,0,0,
3.924528,9.6875,2,5.226235,11.14983,-0.25,0,1,0,0,
3.916236,9.625,2,5.216741,11.09983,0,0,1,0,0,
3.907897,9.5625,2,5.207226,11.04983,0.25,1,0,0,0,
3.99959,10.5,1,5.19769,10.99983,0,1,0,0,0,
3.991779,10.4375,1,5.188134,10.94983,0.25,0,1,0,0,
3.983926,10.375,2,5.178557,10.89983,-1.5,0,1,0,0,
3.976028,10.3125,2,5.16896,10.84983,-1.25,0,1,0,0,
3.968086,10.25,2,5.15934,10.79983,-1,0,1,0,0,
3.9601,10.1875,2,5.1497,10.74983,-0.75,0,1,0,0,
3.952068,10.125,2,5.140038,10.69983,-0.5,0,1,0,0,
3.94399,10.0625,2,5.130353,10.64983,-0.25,0,1,0,0,
3.935866,10,2,5.120647,10.59983,0,0,1,0,0,
3.927695,9.9375,2,5.110919,10.54983,0.25,0,0,0,1,
3.957934,9.875,2,5.301168,10.49983,-1.5,0,0,0,1,
3.949739,9.8125,2,5.291395,10.44983,-1.25,0,0,0,1,
3.941496,9.75,2,5.281598,10.39983,-1,0,0,0,1,
3.933204,9.6875,2,5.271779,10.34983,-0.75,0,0,0,1,
3.924863,9.625,2,5.261936,10.29983,-0.5,0,0,0,1,
3.916471,9.5625,2,5.252069,10.24983,-0.25,0,0,0,1,
3.908029,9.5,2,5.242179,10.19983,0,0,0,0,1,
3.899536,9.4375,2,5.232265,10.14983,0.25,1,0,0,0,
3.992342,10.375,1,5.222327,10.09983,0,1,0,0,0,
3.98439,10.3125,1,5.212364,10.04983,0.25,0,1,0,0,
3.976393,10.25,2,5.202376,9.999826,-1.5,0,1,0,0,
3.96835,10.1875,2,5.192363,9.949826,-1.25,0,1,0,0,
3.960262,10.125,2,5.182325,9.899826,-1,0,1,0,0,
3.952126,10.0625,2,5.172262,9.849826,-0.75,0,1,0,0,
3.943943,10,2,5.162172,9.799826,-0.5,0,1,0,0,
3.935711,9.9375,2,5.152057,9.749825,-0.25,0,1,0,0,
3.927432,9.875,2,5.141915,9.699825,0,0,1,0,0,
3.919103,9.8125,2,5.131747,9.649825,0.25,1,0,0,0,
4.008364,10.75,1,5.121552,9.599825,0,1,0,0,0,
4.000535,10.6875,1,5.11133,9.549825,0.25,0,1,0,0,
3.992662,10.625,2,5.10108,9.499825,-1.5,0,1,0,0,
3.984746,10.5625,2,5.090803,9.449824,-1.25,0,1,0,0,
3.976785,10.5,2,5.080498,9.399824,-1,0,1,0,0,
3.968778,10.4375,2,5.070164,9.349824,-0.75,0,1,0,0,
3.960726,10.375,2,5.059802,9.299824,-0.5,0,1,0,0,
3.952628,10.3125,2,5.049411,9.249824,-0.25,0,1,0,0,
3.944484,10.25,2,5.038991,9.199823,0,0,1,0,0,
3.936291,10.1875,2,5.028541,9.149823,0.25,0,1,0,0,
3.928051,10.125,3,5.018061,9.099823,-1.5,0,1,0,0,
3.919763,10.0625,3,5.007551,9.049823,-1.25,0,1,0,0,
3.911425,10,3,4.997011,8.999823,-1,0,1,0,0,
3.903038,9.9375,3,4.98644,8.949822,-0.75,0,1,0,0,
3.8946,9.875,3,4.975837,8.899822,-0.5,0,1,0,0,
3.886111,9.8125,3,4.965203,8.849822,-0.25,0,1,0,0,
3.877571,9.75,3,4.954537,8.799822,0,0,1,0,0,
3.868979,9.6875,3,4.943839,8.749822,0.25,0,1,0,0,
3.860333,9.625,4,4.933107,8.699821,-1.5,0,1,0,0,
3.851634,9.5625,4,4.922344,8.649821,-1.25,0,1,0,0,
3.842881,9.5,4,4.911547,8.599821,-1,0,1,0,0,
3.834072,9.4375,4,4.900715,8.549821,-0.75,0,1,0,0,
3.825208,9.375,4,4.88985,8.499821,-0.5,0,1,0,0,
3.816288,9.3125,4,4.87895,8.449821,-0.25,0,1,0,0,
3.80731,9.25,4,4.868015,8.39982,0,0,1,0,0,
3.798274,9.1875,4,4.857044,8.34982,0.25,1,0,0,0,
3.893169,10.125,3,4.846038,8.29982,0,1,0,0,0,
3.884696,10.0625,3,4.834995,8.24982,0.25,1,0,0,0,
3.971481,11,2,4.823916,8.19982,0,1,0,0,0,
3.963476,10.9375,2,4.812799,8.149819,0.25,1,0,0,0,
4.043394,11.875,1,4.801645,8.099819,0,1,0,0,0,
4.035783,11.8125,1,4.790453,8.049819,0.25,0,1,0,0,
4.028131,11.75,2,4.779222,7.999819,-1.5,0,1,0,0,
4.020437,11.6875,2,4.767953,7.949819,-1.25,0,1,0,0,
4.0127,11.625,2,4.756643,7.899818,-1,0,1,0,0,
4.00492,11.5625,2,4.745294,7.849818,-0.75,0,1,0,0,
3.997097,11.5,2,4.733904,7.799818,-0.5,0,1,0,0,
3.98923,11.4375,2,4.722472,7.749818,-0.25,0,1,0,0,
3.981318,11.375,2,4.710999,7.699818,0,0,1,0,0,
3.973361,11.3125,2,4.699485,7.649817,0.25,1,0,0,0,
4.050516,12.25,1,4.687927,7.599817,0,1,0,0,0,
4.042923,12.1875,1,4.676326,7.549817,0.25,0,1,0,0,
4.035289,12.125,2,4.664681,7.499817,-1.5,0,1,0,0,
4.027612,12.0625,2,4.652992,7.449817,-1.25,0,1,0,0,
4.019892,12,2,4.641257,7.399817,-1,0,1,0,0,
4.012129,11.9375,2,4.629478,7.349816,-0.75,0,1,0,0,
4.004322,11.875,2,4.617651,7.299816,-0.5,0,1,0,0,
3.99647,11.8125,2,4.605778,7.249816,-0.25,0,1,0,0,
3.988574,11.75,2,4.593857,7.199816,0,0,1,0,0,
3.980631,11.6875,2,4.581888,7.149816,0.25,1,0,0,0,
4.055164,12.625,1,4.56987,7.099815,0,1,0,0,0,
4.047557,12.5625,1,4.557803,7.049815,0.25,0,0,0,1,
4.082964,12.5,1,4.745685,6.999815,-1.5,0,0,0,1,
4.075385,12.4375,1,4.733516,6.949815,-1.25,0,0,0,1,
4.067761,12.375,1,4.721296,6.899815,-1,0,0,0,1,
4.060095,12.3125,1,4.709023,6.849814,-0.75,0,0,0,1,
4.052385,12.25,1,4.696696,6.799814,-0.5,0,0,0,1,
4.044631,12.1875,1,4.684316,6.749814,-0.25,0,0,0,1,
4.036831,12.125,1,4.67188,6.699814,0,0,0,0,1,
4.028986,12.0625,1,4.659389,6.649814,0.25,0,1,0,0,
4.021094,12,2,4.646842,6.599813,-1.5,0,1,0,0,
4.013156,11.9375,2,4.634237,6.549813,-1.25,0,1,0,0,
4.005171,11.875,2,4.621573,6.499813,-1,0,1,0,0,
3.997137,11.8125,2,4.608851,6.449813,-0.75,0,1,0,0,
3.989055,11.75,2,4.596069,6.399813,-0.5,0,1,0,0,
3.980923,11.6875,2,4.583225,6.349813,-0.25,0,1,0,0,
3.972741,11.625,2,4.57032,6.299812,0,0,1,0,0,
3.964509,11.5625,2,4.557351,6.249812,0.25,1,0,0,0,
4.039607,12.5,1,4.544318,6.199812,0,1,0,0,0,
4.031708,12.4375,1,4.531221,6.149812,0.25,0,1,0,0,
4.023761,12.375,2,4.518057,6.099812,-1.5,0,1,0,0,
4.015764,12.3125,2,4.504827,6.049811,-1.25,0,1,0,0,
4.007719,12.25,2,4.491527,5.999811,-1,0,1,0,0,
3.999623,12.1875,2,4.478158,5.949811,-0.75,0,1,0,0,
3.991476,12.125,2,4.464719,5.899811,-0.5,0,1,0,0,
3.983277,12.0625,2,4.451208,5.849811,-0.25,0,1,0,0,
3.975026,12,2,4.437624,5.79981,0,0,1,0,0,
3.966721,11.9375,2,4.423965,5.74981,0.25,1,0,0,0,
4.039215,12.875,1,4.410231,5.69981,0,1,0,0,0,
4.031212,12.8125,1,4.39642,5.64981,0.25,0,0,1,0,
4.207534,12.75,1,5.269854,13.59981,-7.5,0,0,1,0,
4.200971,12.6875,1,5.26117,13.54981,-7.25,0,0,1,0,
4.194378,12.625,1,5.252473,13.49981,-7,0,0,1,0,
4.187756,12.5625,1,5.243763,13.44981,-6.75,0,0,1,0,
4.181103,12.5,1,5.235038,13.39981,-6.5,0,0,1,0,
4.174419,12.4375,1,5.226299,13.34981,-6.25,0,0,1,0,
4.167706,12.375,1,5.217547,13.29981,-6,0,0,1,0,
4.160961,12.3125,1,5.20878,13.24981,-5.75,0,0,1,0,
4.154184,12.25,1,5.2,13.19981,-5.5,0,0,1,0,
4.147377,12.1875,1,5.191204,13.14981,-5.25,0,0,1,0,
4.140537,12.125,1,5.182395,13.09981,-5,0,0,1,0,
4.133665,12.0625,1,5.17357,13.04981,-4.75,0,0,1,0,
4.12676,12,1,5.164731,12.99981,-4.5,0,0,1,0,
4.119822,11.9375,1,5.155878,12.94981,-4.25,0,0,1,0,
4.112851,11.875,1,5.147009,12.89981,-4,0,0,1,0,
4.105847,11.8125,1,5.138125,12.84981,-3.75,0,0,1,0,
4.098808,11.75,1,5.129227,12.79981,-3.5,0,0,1,0,
4.091735,11.6875,1,5.120312,12.74981,-3.25,0,0,1,0,
4.084628,11.625,1,5.111382,12.69981,-3,0,0,1,0,
4.077486,11.5625,1,5.102438,12.64981,-2.75,0,0,1,0,
4.070308,11.5,1,5.093477,12.59981,-2.5,0,0,1,0,
4.063095,11.4375,1,5.084501,12.54981,-2.25,0,0,1,0,
4.055845,11.375,1,5.075509,12.49981,-2,0,0,1,0,
4.048559,11.3125,1,5.066501,12.44981,-1.75,0,0,1,0,
4.041236,11.25,1,5.057476,12.39981,-1.5,0,0,1,0,
4.033875,11.1875,1,5.048435,12.3498,-1.25,0,0,1,0,
4.026478,11.125,1,5.039379,12.2998,-1,0,0,1,0,
4.019042,11.0625,1,5.030305,12.2498,-0.75,0,0,1,0,
4.011567,11,1,5.021215,12.1998,-0.5,0,0,1,0,
4.004054,10.9375,1,5.012108,12.1498,-0.25,0,0,1,0,
3.996501,10.875,1,5.002984,12.0998,0,0,0,1,0,
3.988909,10.8125,1,4.993843,12.0498,0.25,0,1,0,0,
3.981276,10.75,2,4.984685,11.9998,-1.5,0,1,0,0,
3.973603,10.6875,2,4.975509,11.9498,-1.25,0,1,0,0,
3.965888,10.625,2,4.966316,11.8998,-1,0,1,0,0,
3.958132,10.5625,2,4.957106,11.8498,-0.75,0,1,0,0,
3.950334,10.5,2,4.947877,11.7998,-0.5,0,1,0,0,
3.942493,10.4375,2,4.93863,11.7498,-0.25,0,1,0,0,
3.934609,10.375,2,4.929366,11.6998,0,0,1,0,0,
3.926682,10.3125,2,4.920083,11.6498,0.25,0,0,0,1,
3.95863,10.25,2,5.110782,11.5998,-1.5,0,0,0,1,
3.950689,10.1875,2,5.101462,11.5498,-1.25,0,0,0,1,
3.942703,10.125,2,5.092123,11.4998,-1,0,0,0,1,
3.934671,10.0625,2,5.082766,11.4498,-0.75,0,0,0,1,
3.926594,10,2,5.073389,11.3998,-0.5,0,0,0,1,
3.918471,9.9375,2,5.063993,11.3498,-0.25,0,0,0,1,
3.910301,9.875,2,5.054578,11.2998,0,0,0,0,1,
3.902083,9.8125,2,5.045143,11.2498,0.25,0,1,0,0,
3.893817,9.75,3,5.035688,11.1998,-1.5,0,1,0,0,
3.885503,9.6875,3,5.026214,11.1498,-1.25,0,1,0,0,
3.87714,9.625,3,5.01672,11.0998,-1,0,1,0,0,
3.868727,9.5625,3,5.007205,11.0498,-0.75,0,1,0,0,
3.860263,9.5,3,4.997669,10.9998,-0.5,0,1,0,0,
3.851749,9.4375,3,4.988113,10.9498,-0.25,0,1,0,0,
3.843183,9.375,3,4.978537,10.8998,0,0,1,0,0,
3.834564,9.3125,3,4.968938,10.8498,0.25,1,0,0,0,
3.928546,10.25,2,4.959319,10.7998,0,1,0,0,0,
3.920484,10.1875,2,4.949678,10.7498,0.25,1,0,0,0,
4.006564,11.125,1,4.940017,10.6998,0,1,0,0,0,
3.998968,11.0625,1,4.930332,10.6498,0.25,0,1,0,0,
3.991331,11,2,4.920627,10.5998,-1.5,0,1,0,0,
3.983654,10.9375,2,4.910898,10.5498,-1.25,0,1,0,0,
3.975936,10.875,2,4.901147,10.4998,-1,0,1,0,0,
3.968176,10.8125,2,4.891374,10.4498,-0.75,0,1,0,0,
3.960374,10.75,2,4.881577,10.3998,-0.5,0,1,0,0,
3.952529,10.6875,2,4.871758,10.3498,-0.25,0,1,0,0,
3.944642,10.625,2,4.861915,10.2998,0,0,1,0,0,
3.936711,10.5625,2,4.852048,10.2498,0.25,0,1,0,0,
3.928736,10.5,3,4.842158,10.1998,-1.5,0,1,0,0,
3.920716,10.4375,3,4.832244,10.1498,-1.25,0,1,0,0,
3.912651,10.375,3,4.822306,10.0998,-1,0,1,0,0,
